SMILES,Mutagenicity
[O-][N+](=O)c1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)ccc3Oc2c1Cl,mutagenic
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,non-mutagenic
CCc1ccccc1[N+](=O)[O-],non-mutagenic
ClC(C(=O)Cl)c1ccccc1,mutagenic
Nc1ccc(CC(=O)O)cc1,mutagenic
CCCSC(=O)Cl,mutagenic
CNC(=N)N[N+](=O)[O-],mutagenic
Oc1ccc2cc(ccc2c1N=Nc3ccccc3)S(=O)(=O)O,non-mutagenic
COC(COC(=O)N)C1=C(N2CC2)C(=O)C(=C(N3CC3)C1=O)C,mutagenic
COCC12OOC1(C)c3ccccc3O2,mutagenic
Brc1ccc(CN2C3C2c4ccccc4c5ccccc35)cc1,mutagenic
C1OCOCO1,non-mutagenic
CC1OC(OCC2OC(OC3=C(Oc4cc(OCCO)cc(O)c4C3=O)c5ccc(OCCO)c(OCCO)c5)C(O)C(O)C2O)C(O)C(O)C1O,non-mutagenic
Cc1ccc2c(C)c3ccccc3c(C)c2c1,mutagenic
Nc1snc2ccc(cc12)[N+](=O)[O-],mutagenic
C\C=C\C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,mutagenic
FC(F)(F)[C@H](Cl)Br,non-mutagenic
NCCNCCNCCN,mutagenic
CN(C)c1ccc(cc1)N=Nc2ccccc2,mutagenic
CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24,non-mutagenic
C=CCCCC[C@H]1CO1,mutagenic
NCCCN,non-mutagenic
C1CC=C2C(C1)CCc3ccccc23,mutagenic
Cc1cc(C)c(cc1[N+](=O)[O-])[N+](=O)[O-],mutagenic
ClCc1ccccc1CCl,non-mutagenic
Cn1cnc(c1c2ccccc2)[N+](=O)[O-],non-mutagenic
Cc1cc2Cc3ccccc3c2cc1C,non-mutagenic
O=Nc1ccc2c(Cc3ccccc23)c1,mutagenic
Cc1ccc2C(=O)c3ccccc3C(=O)c2c1Nc4ccccc4,mutagenic
Nc1ccc(Oc2ccc(N)cc2)cc1,mutagenic
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,mutagenic
Cc1ccc(cc1)[C@@H]2CO2,mutagenic
Oc1c2C(=N)CCC(=N)c2c(O)c3ccccc13,mutagenic
C1C[n+]2ccccc2c3cccc[n+]13,non-mutagenic
OC(=O)c1cccnc1,non-mutagenic
CC(C)N(C(C)C)C(=O)SC\C(=C\Cl)\Cl,mutagenic
OC1C(O)c2cc3ccccc3c4ccc5cccc1c5c24,mutagenic
NC(CS\C=C\Cl)C(=O)O,mutagenic
Oc1cc2cc3ccccc3c4ccc5cccc1c5c24,mutagenic
O=C1NNC(=O)c2ccccc12,non-mutagenic
[O-][N+](=O)c1ccc2c(ccc3ccccc23)c1,mutagenic
CN1CC(=C[C@@H]2[C@H]1Cc3c[nH]c4cccc2c34)C,mutagenic
Oc1ccc2c3ccc4ccc5cccc6cc(c2c1)c3c4c56,mutagenic
COc1cc(N=Nc2c(Br)cc(cc2[N+](=O)[O-])[N+](=O)[O-])c(NC(=O)C)cc1N(CC=C)CC=C,mutagenic
N1c2ccccc2Sc3ccccc13,non-mutagenic
C1=Cc2ccc3c4ccccc4c5ccc1c2c35,mutagenic
CCN(CC)c1ccc(cc1)c2ccc(cc2)c3ccc(cc3)N(CC)CC,mutagenic
c1ccc2c(c1)ccc3nc4ccc5ccccc5c4cc23,mutagenic
[O-][N+](=O)c1ccc(Br)cc1,mutagenic
ClCCCl,mutagenic
COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,mutagenic
CCN(CC)CCn1nc2ccc(C)c3c4ccc(Cl)cc4Sc1c23,mutagenic
COc1cc2nc3ccccc3c(O)c2cc1OC,mutagenic
C\C(=C(\Cl)/C(=O)O)\C=O,mutagenic
OCCN1CCNCC1,non-mutagenic
Cc1cc2ccccc2c3cc4ccccc4cc13,mutagenic
O=CC1C=COC=C1,non-mutagenic
CN(N)C=O,non-mutagenic
NC(=O)c1ccc(cc1)[N+](=O)[O-],mutagenic
CCCC(=O)O,non-mutagenic
C\C(=C\CO)\C=C/C=C(/C)\C=C/C1=C(C)CCCC1(C)C,mutagenic
Oc1ccc2cc(cc(c2c1N=Nc3ccc(c4ccccc34)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,non-mutagenic
Cn1c2ccccc2c3cc(N)ccc13,mutagenic
NC(=O)N=NC(=O)N,mutagenic
CC(Cl)(Cl)[N+](=O)[O-],mutagenic
CC1(C)COC1=O,mutagenic
Nc1nc(O)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cnc2n1,non-mutagenic
Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],mutagenic
NCCNCCNCCNCCN,mutagenic
Oc1ncc2ccc3cccc4ccc1c2c34,non-mutagenic
COc1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])cc1,mutagenic
CN(C)CCNC(=O)c1cccn2cc(nc12)c3ccccc3,mutagenic
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](CC[C@]34C)OC(=O)COc5ccc(cc5)N(CCCl)CCCl)[C@@H]1CCC(=O)N2,mutagenic
O=C1NS(=O)(=O)c2ccccc12,non-mutagenic
C[C@H]1CCOS(=O)(=O)O1,mutagenic
[O-][N+](=O)c1cc(cs1)C(=O)Nc2ccc(Cl)cc2,mutagenic
CCCC[C@@H](CC)COC(=O)CCCCC(=O)OC[C@H](CC)CCCC,non-mutagenic
CC(=O)OC12CCC3[C@](CCC4[C@@]3(C)CCC[C@@]4(C)C(=O)O)(CC1=C)C2,non-mutagenic
CN(C)c1ccc(cc1)N=Nc2ccc3ccccc3c2,mutagenic
COO,mutagenic
N[C@@H](CSCc1ccccc1)C(=O)O,non-mutagenic
SC(=N\C=C\N=C(S)S)S,non-mutagenic
C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@H](C)NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4c[nH]cn4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCCN(C)CCC(N(C)c7ccc(OCc8ccccc8)c(OCc9ccccc9)c7)N(C)c%10ccc(OCc%11ccccc%11)c(OCc%12ccccc%12)c%10,mutagenic
Cc1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])cc1,mutagenic
OCCN(CCO)c1ccc(cc1O)[N+](=O)[O-],mutagenic
CN(C)c1ccc(N(C)C)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,mutagenic
CC(=O)Nc1cc(ccc1C)N=Nc2ccc(C)c(NC(=O)C)c2,non-mutagenic
Cn1c(NS(=O)(=O)O)nc2c3nc(CO)cnc3ccc12,non-mutagenic
CC1CCCC2(C)CCCCC12O,non-mutagenic
Oc1c(cc2ccccc2c1N=Nc3cc(Cl)ccc3Cl)C(=O)Nc4ccccc4,mutagenic
Cc1ccc2nc3ccccc3c(N)c2c1,mutagenic
Cn1c(N)nc2c1ccc3nc(c4ccccc4)c(nc23)c5ccccc5,non-mutagenic
COC(F)(F)C(Cl)Cl,non-mutagenic
[O-][N+](=O)c1c2CCc3cccc4ccc(c5ccccc15)c2c34,mutagenic
OC(=O)C=O,mutagenic
Nc1ccc(Oc2ccc(Cl)cc2Cl)cc1,mutagenic
CC(=O)CCOOCCC(=O)C,non-mutagenic
c1ccc(cc1)C(c2ccccc2)c3ccccc3,non-mutagenic
Nc1ncnc2c1ncn2[C@@H]3CC[C@H](CO)O3,mutagenic
CN(Cc1ccc(cc1)C(=O)O)N=O,non-mutagenic
NC(CCCCNCC(N)C(=O)O)C(=O)O,non-mutagenic
CC1(C)CC2C3(C)CC3(C=O)C(=CC2(O)C1)C=O,mutagenic
Clc1cccc2ccccc12,mutagenic
CNNCc1ccc(cc1)C(=O)NC(C)C,non-mutagenic
CCN1CCNC(=O)C1=O,non-mutagenic
[O-][N+](=O)c1cccc2ccccc12,mutagenic
OC(=O)\C=C\c1cccc(c1)[N+](=O)[O-],mutagenic
[O-][N+](=O)c1cccc2oc3ccccc3c12,mutagenic
CN1C(=O)N(C)c2[nH]cnc2C1=O,non-mutagenic
[O-][N+](=O)c1c2ccccc2c(c3ccccc13)[N+](=O)[O-],non-mutagenic
Oc1ccc(O)c2ccccc12,mutagenic
COP(=O)(OC)OC=C(Cl)Cl,mutagenic
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,non-mutagenic
c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c45,mutagenic
O1C2C3OC3c4ncccc4C12,non-mutagenic
CCCOC(=O)c1ccc(O)cc1,non-mutagenic
CC(=O)N=C1C=CC(=O)C=C1,non-mutagenic
FCC(F)(F)F,non-mutagenic
O=C1c2ccccc2c3ccc4c5ccc6c7ccccc7C(=O)c8ccc(c9ccc1c3c49)c5c68,mutagenic
Nc1cc(Cl)cc(Cl)c1,non-mutagenic
C1COCCOc2ccccc2OCCOCCO1,non-mutagenic
COc1cc(c(O)c(c1)C(C)(C)C)[N+](=O)[O-],non-mutagenic
COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3ccc(F)cc3,non-mutagenic
COc1cc(O)c2C(=O)OC3(C)CC(O)C(O)C=C3c2c1,non-mutagenic
[O-][N+]1=C2C=CC(=O)C=C2\C(=N/c3ccccc3)\C1(c4ccccc4)c5ccccc5,non-mutagenic
OC1OC(=O)C=C1CCl,mutagenic
CC(CCN=N#N)c1ccccc1,mutagenic
CCOc1ccc(cc1)N(O)C(=O)C,mutagenic
CC(C(=O)O)c1ccc(Oc2nccs2)cc1,non-mutagenic
CCC(=O)O,non-mutagenic
CCOC(=O)c1ccc(cc1)N(O)C=O,non-mutagenic
CCN=C=S,non-mutagenic
c1cnc2c(c1)ccc3cc[nH]c23,non-mutagenic
OO[C@@H]1CCCc2ccccc12,mutagenic
BrCC(=C)Br,mutagenic
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,non-mutagenic
OC(=O)c1ccccc1[N+](=O)[O-],mutagenic
Cc1ccc(O)c(O)c1,non-mutagenic
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,non-mutagenic
Cc1c(C)c(c(c(c1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],non-mutagenic
Nc1cccc(Cl)c1,non-mutagenic
CC\C=C\C=C\C=C\C=C\C=C\OCC(C)O,mutagenic
C\C=C/1\CC(=C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@H](OC1=O)[C@@H]23,mutagenic
COc1ccc(N)c2C(=O)c3ccccc3C(=O)c12,mutagenic
Nc1ccc(Sc2ccc(cc2)[N+](=O)[O-])cc1,mutagenic
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O)c4c(O)c3C(=O)c12)C(=O)C,mutagenic
C[Si](C)(C)N=N#N,mutagenic
CC#CC(OC(=O)NC1CCCCC1)(c2ccccc2)c3ccccc3,mutagenic
c1ccc(cc1)P(c2ccccc2)c3ccccc3,non-mutagenic
ONC(=O)c1ccc2ccccc2c1,mutagenic
Nc1nc2cc(ccc2[nH]1)C#N,mutagenic
CC12OOC1Oc3ccccc23,mutagenic
Oc1ccc(Cl)c(Cl)c1Cl,non-mutagenic
Cc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,mutagenic
[O-][N+](=O)c1cccc(CO\N=C\c2nc3cc(ccc3n2Cc4ccc(Cl)cc4)[N+](=O)[O-])c1,non-mutagenic
CCCCN(N=O)\C(=N\O)\C=O,mutagenic
CNc1ccc(cc1)[N+](=O)[O-],mutagenic
C(CC[C@H]1CO1)C[C@H]2CO2,mutagenic
CC(C)CC=O,non-mutagenic
OC1C2OC2c3c(ccc4c5ccccc5c6ccccc6c34)C1O,mutagenic
CC(=O)Nc1ccc(Nc2ccc(cc2)[N+](=O)[O-])cc1,mutagenic
CC(C)O,non-mutagenic
CCl,mutagenic
O=C1CNC(=O)N1,non-mutagenic
Oc1ccc2C(=O)c3c(O)ccc(O)c3C(=O)c2c1O,mutagenic
COC[C@H]1CO1,mutagenic
COc1ccc(CN(CC[N+](C)(C)[O-])c2ccccn2)cc1,non-mutagenic
Cc1ccc(cc1)N(N)c2ccc(C)cc2,mutagenic
Cc1cc(cc(C)n1)c2cc3N(C4CC4)C5=CC(=O)NC(=O)N5c3cc2F,mutagenic
OC(=O)CCl,non-mutagenic
ClCC(Br)CCl,mutagenic
CO\N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)\C=C\c3scnc3C)\c4csc(N)n4,non-mutagenic
CN(N=O)C(=O)c1c(ncn1C)N(C)N=O,mutagenic
c1ccc2c(c1)c3cccc4cc5ccccc5c2c34,mutagenic
Cc1ccccc1NC(=O)c2csc(c2)[N+](=O)[O-],mutagenic
CC(=N)S,non-mutagenic
COc1nsc2cc(N)ccc12,mutagenic
Oc1ccccc1[N+](=O)[O-],non-mutagenic
Cc1cnc2c(C)cc3c(nc(N)n3C)c2n1,mutagenic
Nc1ccc(\C=C\c2ccccc2)cc1,mutagenic
Cc1cc2CCC(=O)c2c3ccc4ccccc4c13,mutagenic
OC1CCCc2c1cc3ccc4ccc(c5ccc2c3c45)[N+](=O)[O-],mutagenic
CCCCCCC1CO1,non-mutagenic
c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,mutagenic
NNC(=O)N,non-mutagenic
CC1CC2C(Cc3cn(C4CCCC4)c5cccc2c35)N(C)C1,mutagenic
Nn1nnc2c3ccccc3nc2c1O,mutagenic
OCC(O)C(O)C(O)C(O)CN=N#N,mutagenic
NC(=O)N\N=C\c1oc(cc1)[N+](=O)[O-],mutagenic
C1N(\N=C\c2ccc(Oc3ccccc3)cc2)N=Nc4c1[nH]c5ccccc45,non-mutagenic
Nc1ccc(\C=C\c2cccc(c2)C#N)cc1,mutagenic
COc1cc(O)ccc1Nc2c3ccccc3nc4ccccc24,mutagenic
Cc1c2C3NC3c4ccccc4c2c(C)c5ccccc15,mutagenic
O=C1Oc2ccccc2C=C1,mutagenic
Clc1nncc2ncccc12,non-mutagenic
CCN(N=O)C(=O)N(C)C,mutagenic
O=NN1CCCCCCCCCCCC1,mutagenic
Cc1c(C)c(N)c(cc1N)[N+](=O)[O-],mutagenic
CN(Cc1ccc(C)cc1)N=O,non-mutagenic
Cc1ccc(cc1N=O)[N+](=O)[O-],mutagenic
Cc1cccc(C)c1N,mutagenic
Cc1cc(ccc1N)[N+](=O)[O-],mutagenic
CC(C)(Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2)C(=O)O,non-mutagenic
CC(=O)Nc1ccc(Oc2ccc(N)cc2)cc1,mutagenic
NNc1ccccc1,mutagenic
O=C1c2ccccc2CCc3ccccc13,non-mutagenic
CC(C)(C)N,non-mutagenic
O=C1OC(=O)C=C1,non-mutagenic
o1ccc2c1cc3ccc4cccc5ccc2c3c45,mutagenic
Cc1cccc2cccnc12,mutagenic
CCCC[C@H](CC)COC(=O)c1cccc(c1)C(=O)OC[C@@H](CC)CCCC,non-mutagenic
C1OC1Oc2ccccc2,mutagenic
CC(C)(C)c1cc(O)ccc1O,non-mutagenic
COc1cc2c(CC3c4c(CC[N+]3(C)C)cc(OC)c(O)c24)cc1O,non-mutagenic
CC\C=C\C=C\C=C\C=C\OCC(O)CO,mutagenic
O=Nc1cccc(c1)c2ccccc2,mutagenic
CCN(C(=O)CCCl)c1snc2ccccc12,mutagenic
Cc1cc2CCCc2c3ccc4C(O)C(O)C5OC5c4c13,mutagenic
CC(C)C1=C(C)N(C)N(C1=O)c2ccccc2,non-mutagenic
C(SSCc1ccccc1)c2ccccc2,mutagenic
Cc1cc2cc3cc(C)c(N)cc3nc2cc1N,mutagenic
[O-][N+](=O)c1ccc2ccc3cc4CCCCc4c5ccc1c2c35,mutagenic
OCCNC(=O)N(CCCl)N=O,mutagenic
[CH2-][N+](=O)[O-],non-mutagenic
Cc1cc(N=Nc2ccccc2)c(N)cc1N,mutagenic
Cc1cc(c(C)cc1O)C2(OS(=O)(=O)c3ccccc23)c4cc(C)c(O)cc4C,non-mutagenic
CCN(CC)S(=O)(=O)c1ccc(NC(=O)C)cc1,non-mutagenic
CN(C)c1ccc2cc3ccc(cc3nc2c1)N(C)C,mutagenic
Clc1cccc2C(=O)c3c(NC(=O)c4ccccc4)cccc3C(=O)c12,mutagenic
OC(=O)C1CC=C(OP2(NP(NP(N2)(Oc3ccc(cc3)C(=O)O)Oc4ccc(cc4)C(=O)O)(Oc5ccc(cc5)C(=O)O)Oc6ccc(cc6)C(=O)O)Oc7ccc(cc7)C(=O)O)C=C1,non-mutagenic
CCCCCCCCCc1ccccc1C(CO)OS(=O)(=O)O,non-mutagenic
Oc1ccc2cc(cc(c2c1)S(=O)(=O)O)S(=O)(=O)O,non-mutagenic
IC(I)I,mutagenic
ClCBr,mutagenic
Oc1ccc(cc1)C2(NC(=O)NC2=O)c3ccccc3,non-mutagenic
CCCCC(=O)Nc1snc2ccc(Cl)cc12,non-mutagenic
C=CC(=O)OCCCCCOC(=O)C=C,non-mutagenic
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1C[C@H]4NCCc5cc(OC)c(OC)cc45,non-mutagenic
CCNc1cc(O)ccc1C,mutagenic
Cc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,mutagenic
c1ccc2[nH]ccc2c1,non-mutagenic
COc1ccc(OC)cc1,non-mutagenic
O=NN1CCC[C@@H]1c2cccnc2,mutagenic
CCCCCCCCO,non-mutagenic
[O-][N+](=O)c1cccc(Cl)c1Cl,non-mutagenic
O=C\C=C\C=O,mutagenic
Nc1ccccc1N,mutagenic
Cc1cccc2c1cc(C)c3c4ccccc4ccc23,mutagenic
[O-][N+](=O)c1c2CCC=Cc2c3ccc4cccc5ccc1c3c45,non-mutagenic
O=C1N2Cc3ccccc3C(=O)N2Cc4ccccc14,non-mutagenic
[O-][N+](=O)c1ccc2Oc3ccccc3Oc2c1,mutagenic
CC1CS1,non-mutagenic
NC(=O)c1csc(c1)[N+](=O)[O-],mutagenic
c1cnc2c(c1)ccc3cccnc23,non-mutagenic
C1=Cc2c3cc4ccccc4cc3cc5cccc1c25,mutagenic
C\C=C\C,non-mutagenic
O[C@H]([C@@H]1CO1)c2ccc3OCOc3c2,mutagenic
O1C2C1c3c4ccc5ccccc5c4cc6cccc2c36,mutagenic
CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1,non-mutagenic
OC(C1CC1)(c2ccc(Cl)cc2)c3ccc(Cl)cc3,non-mutagenic
[O-][N+](=O)c1ccc2snc(Cl)c2c1,mutagenic
[O-][N+](=O)c1ccc2nc3c(cc2c1)c4cccc5cccc3c45,mutagenic
O=C1c2ccccc2Cc3ccccc13,mutagenic
Nc1ccc(Cl)c(N)c1,mutagenic
Fc1ccccn1,mutagenic
Oc1ccc2c(O)c3ccccc3cc2c1O,mutagenic
CC(=O)Nc1ccc(Oc2ccc(NC(=O)C)cc2)cc1,non-mutagenic
COC(=O)C(=C)C#N,mutagenic
O=Nc1ccc(Oc2ccccc2)cc1,mutagenic
[O-][N+](=O)c1ccccc1,non-mutagenic
O=C=S,mutagenic
NC(CSC(F)(F)C(Cl)Br)C(=O)O,mutagenic
C[C@@H](O)CN(C[C@@H](C)O)C[C@@H](C)O,non-mutagenic
CC(N(C)C)c1ccccc1,non-mutagenic
COC[C@@H](O)Cn1cc(nc1Cl)[N+](=O)[O-],mutagenic
[O-][N+](=O)c1ccc2c(cc3cccc(c3c2c1)[N+](=O)[O-])[N+](=O)[O-],mutagenic
CN(C)c1ccc(cc1)N=Nc2ccc(cc2)N(C)C(=O)C,mutagenic
[O-][N+](=O)C1=Cc2cccc3c4cc5ccccc5cc4cc1c23,mutagenic
CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)O,non-mutagenic
NNc1nc(cs1)c2ccc(N)cc2,mutagenic
Cc1ccc(NN=NCc2ccccc2)cc1,mutagenic
CCCCCCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC(C(O)C(O)CO)C(NC(=O)C)C=O)C(=O)N)C(=O)O,non-mutagenic
C[C@H]1CO1,mutagenic
OC1=C\C(=N/c2ccc(cc2)[N+](=O)[O-])\C(=O)C=C1c3nnc(NC(=O)c4ccccc4)s3,mutagenic
Cc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],mutagenic
FC(F)(F)C(=O)C(F)(F)F,non-mutagenic
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,non-mutagenic
COCCc1ccc(OCC(O)CNC(C)C)cc1,non-mutagenic
OS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34,mutagenic
CC1(CO1)c2ccc(cc2)c3ccccc3,mutagenic
OC(=O)\C(=C(/Cl)\C=O)\Cl,mutagenic
CCCCCC(=O)O,non-mutagenic
Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,non-mutagenic
Nc1c(Cl)cc(cc1Cl)[N+](=O)[O-],mutagenic
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,non-mutagenic
Cc1ccc2C(=O)c3ccccc3C(=O)c2c1,non-mutagenic
CC(=O)Nc1ccc(Sc2ccccc2)cc1,mutagenic
CN(CCC#N)c1ccc(cc1)N=Nc2ccc3ncsc3c2,mutagenic
ClC(=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2)Cl,non-mutagenic
CCCCCCCOc1ccccc1NC(=O)OCCN2CCCCC2,non-mutagenic
OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,non-mutagenic
COc1ccccc1N=Nc2c(O)ccc3ccccc23,mutagenic
ON(C=O)c1ccc2ccccc2c1,mutagenic
CC(=O)c1occc1,mutagenic
CCCCNCC,non-mutagenic
[O-][N+](=O)c1ccc2cccc3c4ccccc4c1c23,mutagenic
Cn1cnc2cc(ccc12)[N+](=O)[O-],non-mutagenic
COc1ccccc1c2ccccc2,non-mutagenic
CC(C)CC(=O)CC(C)C,non-mutagenic
Brc1ccc(\C=C\C(=O)c2ccccc2)cc1,non-mutagenic
CNP1(NC)NP(NC)(NC)NP(NC)(NC)N1,non-mutagenic
Nc1ccc(CCc2ccccc2)cc1,mutagenic
CCOC(=O)Nc1cccc2c3c[nH]ccc3nc12,non-mutagenic
CC1c2ccccc2c3ccc(F)cc13,mutagenic
Nc1cccc2C(=O)c3c(N)cccc3C(=O)c12,mutagenic
CCn1c2ccccc2c3cc(N)ccc13,mutagenic
CC1C2C(=Nc3ccccc23)N(C)c4c(C)cccc14,mutagenic
CNc1ccc(NCCO)c2C(=O)c3ccccc3C(=O)c12,mutagenic
CCCCN(CCC(=O)OC)N=O,mutagenic
Nc1cc(Cl)ccc1[N+](=O)[O-],mutagenic
COCC=O,mutagenic
Cc1nc(cs1)c2oc(cc2)[N+](=O)[O-],mutagenic
CN(C)N=Nc1ccc(cc1)[N+](=O)[O-],mutagenic
Cc1ccc(C)c(NO)c1,mutagenic
N1[C@@H]2[C@H]1c3c(ccc4ccccc34)c5ccccc25,mutagenic
O=NN1CN2CN(CN(C2)N=O)C1,mutagenic
NNc1nc2ccc3nc4ccccc4c(O)c3c2s1,mutagenic
OC(=O)[C@@H](Cl)Br,mutagenic
NC(=O)C1CO1,mutagenic
COC(=O)C(C)(C)Oc1ccc(cc1)c2ccc(Cl)cc2,non-mutagenic
Nc1ccc2nc3ccc(N)cc3[s+]c2c1,mutagenic
[O-][N+](=O)c1ccc2c3ccc(cc3C(=O)c2c1)[N+](=O)[O-],mutagenic
COc1cccc2c1cc3N([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(=O)c5cc6OCOc6c2c35,non-mutagenic
CC(=O)N[C@@H](CS)C(=O)O,mutagenic
CC1=Cc2nc3c(ccc4ccccc34)c(C)c2C(O)C1O,mutagenic
CCCCON=O,mutagenic
ClC[C@@H]1O[C@H](CCl)O[C@H](CCl)O1,mutagenic
Fc1ccc2ccccc2n1,non-mutagenic
C1CN(CCN1)c2ccccc2,non-mutagenic
COC(C)(C)C,non-mutagenic
CN(C)CCNS(=O)(=O)c1cccc2cccnc12,non-mutagenic
OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccccc3,non-mutagenic
Oc1ccccc1c2ccccc2O,non-mutagenic
COc1ccc(C=O)cc1OC,non-mutagenic
ClCc1ccc(CCl)cc1,non-mutagenic
Cc1cc(N)c(C)c2c3cc(O)ccc3[nH]c12,mutagenic
Cc1ccc(cc1)S(=O)(=O)N2N=CC(=C(Cl)C2=O)Cl,non-mutagenic
CN(COC(=O)C)[N+](=O)[O-],mutagenic
CC(C)c1c(N)ccc2c1Cc3ccccc23,mutagenic
CC1c2ccccc2c3cccc(C)c13,mutagenic
[O-][N+](=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-],mutagenic
CCOP(=S)(OCC)Oc1ccc(cc1)S(=O)C,non-mutagenic
CCCCON(OC(=O)C)C(=O)c1ccc(OC)cc1,mutagenic
Br[C@@H]1CC[C@H](Br)[C@H](Br)CC[C@@H](Br)[C@@H](Br)CC[C@H]1Br,non-mutagenic
CN(C)C(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
CN(C)CCCNc1c2ccccc2nc3cccc(c13)[N+](=O)[O-],mutagenic
O1C2C1c3c(ccc4ccccc34)c5ccccc25,mutagenic
CCN(CC)C(=O)\C(=C(\C)/OP(=O)(OC)OC)\Cl,mutagenic
NC(CS\C(=C(/Cl)\C(=C(Cl)Cl)Cl)\Cl)C(=O)O,mutagenic
COc1cc(OC)c(Cl)c(c1)N2C(=CC(=O)C(=C2c3ccc(F)cc3)C)c4ccccc4,non-mutagenic
Cc1ccc2nc3ccc(C)cc3c(N)c2c1,mutagenic
FC(F)C(F)C(F)(F)F,non-mutagenic
Cc1ccc(c(O)c1C(O)c2ncc([N+](=O)[O-])n2C)C(C)(C)C,non-mutagenic
CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,mutagenic
CC\C=C\C=C\C=C\C=C\C=C\C=C\OCC(O)CO,mutagenic
CC(=O)Nc1cccc(N=Nc2cccc(NC(=O)C)c2C)c1C,non-mutagenic
CNC(=O)NC,non-mutagenic
CCCC[C@@H](CC)COCCC#N,non-mutagenic
CC1(C)CC(C(=O)NCCCCCCCCCCCC(=O)O)C(C)(C)N1O,non-mutagenic
Cc1cc2C(=O)CCCc2c3ccc4ccccc4c13,mutagenic
COc1cc(C=O)ccc1O,non-mutagenic
CCNS(=O)(=O)c1ccc(C)cc1,non-mutagenic
C[C@H](CCC#N)C#N,mutagenic
Cc1c2ccccc2nc3c1ccc4ccccc34,mutagenic
CC1=C(COC(=O)C2N3C(SC2(C)C)C(NC(=O)C(N)c4ccccc4)C3=O)OC(=O)O1,non-mutagenic
CC1(C)OC1COc2c3C=CC(=O)Oc3cc4occc24,non-mutagenic
CNCCCN1c2ccccc2CCc3ccccc13,non-mutagenic
[O-][N+](=O)c1ccc(Nc2ccc(Cl)cc2)cc1,mutagenic
CCOC(=O)C(=NNc1ccc(cc1)c2ccc(NN=C(C(=O)OCC)C(=O)OCC)cc2)C(=O)OCC,non-mutagenic
Cc1ccc(C)c(C)c1C,non-mutagenic
